"5d70bc8e19e4cd5aab74b4ee","1118993879","轻奢搭配师敏一新号",,"67448","女装/女士精品","32873.0652173913","32873.0652173913"
"5d70bc9019e4cd5aab74b4f0","2893774321","晨曦Rachel",,"74540","女装/女士精品","34833.56","34833.56"
"5d70bc9c19e4cd5aab74b4f3","925515429","小虎牙芊芊",,"169681","女装/女士精品","84457.4782608696","84457.4782608696"
"5d70bca51af5b90b94599118","115232883","AW-花花",,"0","女装/女士精品","74403.7894736842","74403.7894736842"
"5d70bcac19e4cd5aab74b4fa","2627843165","Hello小琼",,"171593","女装/女士精品","43962.5666666667","43962.5666666667"
"5d70bcad1af5b90b9459911b","272263123","言午琳琳",,"217748","女装/女士精品","65442.5714285714","65442.5714285714"
"5d70bcce1af5b90b9459912a","3471184079","皮一下很开心",,"127304","女装/女士精品","83105.0555555556","83105.0555555556"
"5d70bcda19e4cd5aab74b513","50594204","纤依百秀",,"1201052","女装/女士精品","82124.696969697","82124.696969697"
"5d70bce91af5b90b94599138","3839839033","小丸子姐姐",,"330578","女装/女士精品","251913","251913"
"5d70bd541af5b90b94599164","289783225","莫妮卡卡chic",,"492601","女装/女士精品","72180.6","72180.6"
"5d70bd9419e4cd5aab74b560","2671509125","渝妹子儿",,"400126","女装/女士精品","216765.551724138","216765.551724138"
"5d70bda01af5b90b94599181","2758744465","鹿鹿家时尚穿搭",,"56737","女装/女士精品","45062.6470588235","45062.6470588235"
"5d70bdb019e4cd5aab74b56a","372477188","于momo小饺子",,"8963133","女装/女士精品","387965.114285714","387965.114285714"
"5d70bdb319e4cd5aab74b56c","3244693234","今宵ulrica",,"316901","女装/女士精品","33937.619047619","33937.619047619"
"5d70bdc219e4cd5aab74b570","1748218123","大英子LOVE",,"1154204","女装/女士精品","315805.807692308","315805.807692308"
"5d70bdca1af5b90b9459918e","808410443","林儿LING",,"153209","女装/女士精品","37687.2941176471","37687.2941176471"
